Model,Type,Account,Answer,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.08,0,152,163,434,0,0,0,=0/152,=0/163,=0/434
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,153,164,435,0,0,0,=0/153,=0/164,=0/435
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,154,165,436,0,0,0,=0/154,=0/165,=0/436
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.63,0,155,166,437,0,0,0,=0/155,=0/166,=0/437
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,156,167,438,0,0,0,=0/156,=0/167,=0/438
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.55,0,157,168,439,0,0,0,=0/157,=0/168,=0/439
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,158,169,440,0,0,0,=0/158,=0/169,=0/440
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,159,170,441,0,0,0,=0/159,=0/170,=0/441
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,160,171,442,0,0,0,=0/160,=0/171,=0/442
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,161,172,443,0,0,0,=0/161,=0/172,=0/443
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,162,173,444,0,0,0,=0/162,=0/173,=0/444
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,163,174,445,0,0,0,=0/163,=0/174,=0/445
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.42,0,164,175,446,0,0,0,=0/164,=0/175,=0/446
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,165,176,447,0,0,0,=0/165,=0/176,=0/447
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,166,177,448,0,0,0,=0/166,=0/177,=0/448
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.56,0,167,178,449,0,0,0,=0/167,=0/178,=0/449
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,168,179,450,0,0,0,=0/168,=0/179,=0/450
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,169,180,451,0,0,0,=0/169,=0/180,=0/451
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,170,181,452,0,0,0,=0/170,=0/181,=0/452
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,171,182,453,0,0,0,=0/171,=0/182,=0/453
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,172,183,454,0,0,0,=0/172,=0/183,=0/454
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,173,184,455,0,0,0,=0/173,=0/184,=0/455
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,174,185,456,0,0,0,=0/174,=0/185,=0/456
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,175,186,457,0,0,0,=0/175,=0/186,=0/457
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,176,187,458,0,0,0,=0/176,=0/187,=0/458
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,177,188,459,0,0,0,=0/177,=0/188,=0/459
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,178,189,460,0,0,0,=0/178,=0/189,=0/460
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,179,190,461,0,0,0,=0/179,=0/190,=0/461
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,180,191,462,0,0,0,=0/180,=0/191,=0/462
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,181,192,463,0,0,0,=0/181,=0/192,=0/463
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.94,0,182,193,464,0,0,0,=0/182,=0/193,=0/464
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,183,194,465,0,0,0,=0/183,=0/194,=0/465
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,184,195,466,0,0,0,=0/184,=0/195,=0/466
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.98,0,185,196,467,0,0,0,=0/185,=0/196,=0/467
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,186,197,468,0,0,0,=0/186,=0/197,=0/468
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,187,198,469,0,0,0,=0/187,=0/198,=0/469
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,188,199,470,0,0,0,=0/188,=0/199,=0/470
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.14,0,189,200,471,0,0,0,=0/189,=0/200,=0/471
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,190,201,472,0,0,0,=0/190,=0/201,=0/472
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,191,202,473,0,0,0,=0/191,=0/202,=0/473
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,192,203,474,0,0,0,=0/192,=0/203,=0/474
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,193,204,475,0,0,0,=0/193,=0/204,=0/475
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,194,205,476,0,0,0,=0/194,=0/205,=0/476
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.69,0,195,206,477,0,0,0,=0/195,=0/206,=0/477
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,196,207,478,0,0,0,=0/196,=0/207,=0/478
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,197,208,479,0,0,0,=0/197,=0/208,=0/479
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,198,209,480,0,0,0,=0/198,=0/209,=0/480
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,199,210,481,0,0,0,=0/199,=0/210,=0/481
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,200,211,482,0,0,0,=0/200,=0/211,=0/482
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.24,0,201,212,483,0,0,0,=0/201,=0/212,=0/483
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,202,213,484,0,0,0,=0/202,=0/213,=0/484
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,203,214,485,0,0,0,=0/203,=0/214,=0/485
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,204,215,486,0,0,0,=0/204,=0/215,=0/486
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.99,0,205,216,487,0,0,0,=0/205,=0/216,=0/487
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,206,217,488,0,0,0,=0/206,=0/217,=0/488
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.24,0,207,218,489,0,0,0,=0/207,=0/218,=0/489
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.03,0,208,219,490,0,0,0,=0/208,=0/219,=0/490
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,209,220,491,0,0,0,=0/209,=0/220,=0/491
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.54,0,210,221,492,0,0,0,=0/210,=0/221,=0/492
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,211,222,493,0,0,0,=0/211,=0/222,=0/493
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.74,0,212,223,494,0,0,0,=0/212,=0/223,=0/494
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,213,224,495,0,0,0,=0/213,=0/224,=0/495
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,214,225,496,0,0,0,=0/214,=0/225,=0/496
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,215,226,497,0,0,0,=0/215,=0/226,=0/497
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,216,227,498,0,0,0,=0/216,=0/227,=0/498
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,217,228,499,0,0,0,=0/217,=0/228,=0/499
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,218,229,500,0,0,0,=0/218,=0/229,=0/500
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,219,230,501,0,0,0,=0/219,=0/230,=0/501
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.11,0,220,231,502,0,0,0,=0/220,=0/231,=0/502
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,221,232,503,0,0,0,=0/221,=0/232,=0/503
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.24,0,222,233,504,0,0,0,=0/222,=0/233,=0/504
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.33,0,223,234,505,0,0,0,=0/223,=0/234,=0/505
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,224,235,506,0,0,0,=0/224,=0/235,=0/506
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,109,101,391,0,0,0,=0/109,=0/101,=0/391
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,226,102,508,0,0,0,=0/226,=0/102,=0/508
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,227,103,509,0,0,0,=0/227,=0/103,=0/509
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,228,104,510,0,0,0,=0/228,=0/104,=0/510
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,229,105,511,0,0,0,=0/229,=0/105,=0/511
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,230,106,512,0,0,0,=0/230,=0/106,=0/512
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,231,107,513,0,0,0,=0/231,=0/107,=0/513
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,232,108,514,0,0,0,=0/232,=0/108,=0/514
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,233,109,515,0,0,0,=0/233,=0/109,=0/515
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,234,110,516,0,0,0,=0/234,=0/110,=0/516
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,235,111,517,0,0,0,=0/235,=0/111,=0/517
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,236,112,518,0,0,0,=0/236,=0/112,=0/518
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,237,113,519,0,0,0,=0/237,=0/113,=0/519
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,238,114,520,0,0,0,=0/238,=0/114,=0/520
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,239,115,521,0,0,0,=0/239,=0/115,=0/521
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,240,116,522,0,0,0,=0/240,=0/116,=0/522
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,241,117,523,0,0,0,=0/241,=0/117,=0/523
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,242,118,524,0,0,0,=0/242,=0/118,=0/524
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,243,119,525,0,0,0,=0/243,=0/119,=0/525
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,244,120,526,0,0,0,=0/244,=0/120,=0/526
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,245,121,527,0,0,0,=0/245,=0/121,=0/527
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,246,122,528,0,0,0,=0/246,=0/122,=0/528
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,247,123,529,0,0,0,=0/247,=0/123,=0/529
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,248,124,530,0,0,0,=0/248,=0/124,=0/530
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,249,125,531,0,0,0,=0/249,=0/125,=0/531
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,250,126,532,0,0,0,=0/250,=0/126,=0/532
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,251,127,533,0,0,0,=0/251,=0/127,=0/533
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,252,128,534,0,0,0,=0/252,=0/128,=0/534
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,253,129,535,0,0,0,=0/253,=0/129,=0/535
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,254,130,536,0,0,0,=0/254,=0/130,=0/536
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,255,131,537,0,0,0,=0/255,=0/131,=0/537
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,256,132,538,0,0,0,=0/256,=0/132,=0/538
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,257,133,539,0,0,0,=0/257,=0/133,=0/539
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,258,134,540,0,0,0,=0/258,=0/134,=0/540
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,259,135,541,0,0,0,=0/259,=0/135,=0/541
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,260,136,542,0,0,0,=0/260,=0/136,=0/542
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,261,137,543,0,0,0,=0/261,=0/137,=0/543
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,262,138,544,0,0,0,=0/262,=0/138,=0/544
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,263,139,545,0,0,0,=0/263,=0/139,=0/545
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,264,140,546,0,0,0,=0/264,=0/140,=0/546
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,265,141,547,0,0,0,=0/265,=0/141,=0/547
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,266,142,548,0,0,0,=0/266,=0/142,=0/548
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,267,143,549,0,0,0,=0/267,=0/143,=0/549
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,268,144,550,0,0,0,=0/268,=0/144,=0/550
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,269,145,551,0,0,0,=0/269,=0/145,=0/551
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,270,146,552,0,0,0,=0/270,=0/146,=0/552
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,271,147,553,0,0,0,=0/271,=0/147,=0/553
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,272,148,554,0,0,0,=0/272,=0/148,=0/554
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,273,149,555,0,0,0,=0/273,=0/149,=0/555
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,274,150,556,0,0,0,=0/274,=0/150,=0/556
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,275,151,557,0,0,0,=0/275,=0/151,=0/557
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,276,152,558,0,0,0,=0/276,=0/152,=0/558
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,277,153,559,0,0,0,=0/277,=0/153,=0/559
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,278,154,560,0,0,0,=0/278,=0/154,=0/560
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,279,155,561,0,0,0,=0/279,=0/155,=0/561
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,280,156,562,0,0,0,=0/280,=0/156,=0/562
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,281,157,563,0,0,0,=0/281,=0/157,=0/563
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.9532894125,0,282,158,564,0,0,0,=0/282,=0/158,=0/564
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,283,159,565,0,0,0,=0/283,=0/159,=0/565
gemini-2.0-flash-001,PoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95328941252,0,284,160,566,0,0,0,=0/284,=0/160,=0/566
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,225,236,507,0,0,0,=0/225,=0/236,=0/507
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,285,237,567,0,0,0,=0/285,=0/237,=0/567
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.62,0,286,238,568,0,0,0,=0/286,=0/238,=0/568
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,287,239,569,0,0,0,=0/287,=0/239,=0/569
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,288,240,570,0,0,0,=0/288,=0/240,=0/570
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,289,241,571,0,0,0,=0/289,=0/241,=0/571
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,290,242,572,0,0,0,=0/290,=0/242,=0/572
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.58,0,291,243,573,0,0,0,=0/291,=0/243,=0/573
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.54,0,292,244,574,0,0,0,=0/292,=0/244,=0/574
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,293,245,575,0,0,0,=0/293,=0/245,=0/575
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,294,246,576,0,0,0,=0/294,=0/246,=0/576
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,295,247,577,0,0,0,=0/295,=0/247,=0/577
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,296,248,578,0,0,0,=0/296,=0/248,=0/578
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,297,249,579,0,0,0,=0/297,=0/249,=0/579
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,298,250,580,0,0,0,=0/298,=0/250,=0/580
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90718.84,0,299,251,581,0,0,0,=0/299,=0/251,=0/581
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,300,252,582,0,0,0,=0/300,=0/252,=0/582
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,301,253,583,0,0,0,=0/301,=0/253,=0/583
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,302,254,584,0,0,0,=0/302,=0/254,=0/584
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,303,255,585,0,0,0,=0/303,=0/255,=0/585
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,304,256,586,0,0,0,=0/304,=0/256,=0/586
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.67,0,305,257,587,0,0,0,=0/305,=0/257,=0/587
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,306,258,588,0,0,0,=0/306,=0/258,=0/588
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.95,0,307,259,589,0,0,0,=0/307,=0/259,=0/589
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,90717.53,0,308,260,590,0,0,0,=0/308,=0/260,=0/590
