Model,Type,Account,Distance,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,40.93897898091744,0,307,674,3010,0,0,0,=0/307,=0/674,=0/3010,=0/17
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,48.12483766206386,0,308,675,3011,0,0,0,=0/308,=0/675,=0/3011,=0/18
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,45.65084884205331,0,309,676,3012,0,0,0,=0/309,=0/676,=0/3012,=0/19
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,45.749316934791494,0,310,677,3013,0,0,0,=0/310,=0/677,=0/3013,=0/20
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,311,678,3014,0,0,0,=0/311,=0/678,=0/3014,=0/21
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,312,679,3015,0,0,0,=0/312,=0/679,=0/3015,=0/22
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,313,680,3016,0,0,0,=0/313,=0/680,=0/3016,=0/23
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,31.080540535840107,0,291,1112,2994,0,0,0,=0/291,=0/1112,=0/2994,=0/89
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,29.93325909419153,0,315,1113,3018,0,0,0,=0/315,=0/1113,=0/3018,=0/90
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,33.67491648096547,0,316,1114,3019,0,0,0,=0/316,=0/1114,=0/3019,=0/91
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,34.40930106817051,0,317,1115,3020,0,0,0,=0/317,=0/1115,=0/3020,=0/92
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,34.11744421846396,0,318,1116,3021,0,0,0,=0/318,=0/1116,=0/3021,=0/93
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,41.24318125460256,0,314,681,3017,0,0,0,=0/314,=0/681,=0/3017,=0/24
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,45.40925015897091,0,320,682,3023,0,0,0,=0/320,=0/682,=0/3023,=0/25
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,321,683,3024,0,0,0,=0/321,=0/683,=0/3024,=0/26
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,46.22769732530488,0,322,684,3025,0,0,0,=0/322,=0/684,=0/3025,=0/27
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,46.26013402488151,0,323,685,3026,0,0,0,=0/323,=0/685,=0/3026,=0/28
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,42.83689998120779,0,324,686,3027,0,0,0,=0/324,=0/686,=0/3027,=0/29
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,325,687,3028,0,0,0,=0/325,=0/687,=0/3028,=0/30
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,45.8257569495584,0,326,688,3029,0,0,0,=0/326,=0/688,=0/3029,=0/31
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,32.0624390837628,0,327,689,3030,0,0,0,=0/327,=0/689,=0/3030,=0/32
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,@,0,328,690,3031,0,0,0,=0/328,=0/690,=0/3031,=0/33
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,42.17819341792628,0,329,691,3032,0,0,0,=0/329,=0/691,=0/3032,=0/34
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,32.18695387886216,0,319,1117,3022,0,0,0,=0/319,=0/1117,=0/3022,=0/94
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,29.748949561287034,0,331,1118,3034,0,0,0,=0/331,=0/1118,=0/3034,=0/95
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,36.08323710533743,0,332,1119,3035,0,0,0,=0/332,=0/1119,=0/3035,=0/96
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,35.805027579936315,0,333,1120,3036,0,0,0,=0/333,=0/1120,=0/3036,=0/97
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,29.8496231131986,0,334,1121,3037,0,0,0,=0/334,=0/1121,=0/3037,=0/98
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,330,692,3033,0,0,0,=0/330,=0/692,=0/3033,=0/35
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,45.05552130427524,0,336,693,3039,0,0,0,=0/336,=0/693,=0/3039,=0/36
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,337,694,3040,0,0,0,=0/337,=0/694,=0/3040,=0/37
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,44.37341546466758,0,338,695,3041,0,0,0,=0/338,=0/695,=0/3041,=0/38
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,43.04648650006177,0,339,696,3042,0,0,0,=0/339,=0/696,=0/3042,=0/39
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,45.387222871640866,0,340,697,3043,0,0,0,=0/340,=0/697,=0/3043,=0/40
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,31.25699921617557,0,341,698,3044,0,0,0,=0/341,=0/698,=0/3044,=0/41
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,342,699,3045,0,0,0,=0/342,=0/699,=0/3045,=0/42
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,343,700,3046,0,0,0,=0/343,=0/700,=0/3046,=0/43
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,@,0,344,701,3047,0,0,0,=0/344,=0/701,=0/3047,=0/44
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,44.64302857109943,0,345,702,3048,0,0,0,=0/345,=0/702,=0/3048,=0/45
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,28.178005607210743,0,346,703,3049,0,0,0,=0/346,=0/703,=0/3049,=0/46
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,347,704,3050,0,0,0,=0/347,=0/704,=0/3050,=0/47
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,42.906875905849866,0,348,705,3051,0,0,0,=0/348,=0/705,=0/3051,=0/48
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,43.98863489584554,0,349,706,3052,0,0,0,=0/349,=0/706,=0/3052,=0/49
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,44.93328387732194,0,350,707,3053,0,0,0,=0/350,=0/707,=0/3053,=0/50
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,44.654227123532216,0,351,708,3054,0,0,0,=0/351,=0/708,=0/3054,=0/51
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,41.15823125451335,0,352,709,3055,0,0,0,=0/352,=0/709,=0/3055,=0/52
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,44.28317965096906,0,353,710,3056,0,0,0,=0/353,=0/710,=0/3056,=0/53
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,26.38181191654584,0,354,711,3057,0,0,0,=0/354,=0/711,=0/3057,=0/54
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,44.799553569204235,0,355,712,3058,0,0,0,=0/355,=0/712,=0/3058,=0/55
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,356,713,3059,0,0,0,=0/356,=0/713,=0/3059,=0/56
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,41.24318125460256,0,357,714,3060,0,0,0,=0/357,=0/714,=0/3060,=0/57
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,44.37341546466758,0,358,715,3061,0,0,0,=0/358,=0/715,=0/3061,=0/58
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,41.48493702538308,0,359,716,3062,0,0,0,=0/359,=0/716,=0/3062,=0/59
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,48.218253804964775,0,360,717,3063,0,0,0,=0/360,=0/717,=0/3063,=0/60
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,45.088801270381985,0,361,718,3064,0,0,0,=0/361,=0/718,=0/3064,=0/61
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,43.81780460041329,0,362,719,3065,0,0,0,=0/362,=0/719,=0/3065,=0/62
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,42.44997055358225,0,363,720,3066,0,0,0,=0/363,=0/720,=0/3066,=0/63
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,43.95452195167182,0,364,721,3067,0,0,0,=0/364,=0/721,=0/3067,=0/64
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,365,722,3068,0,0,0,=0/365,=0/722,=0/3068,=0/65
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,31.559467676119,0,366,723,3069,0,0,0,=0/366,=0/723,=0/3069,=0/66
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,367,724,3070,0,0,0,=0/367,=0/724,=0/3070,=0/67
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,29.765752132274432,0,368,725,3071,0,0,0,=0/368,=0/725,=0/3071,=0/68
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,45.42025979670306,0,369,726,3072,0,0,0,=0/369,=0/726,=0/3072,=0/69
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,370,727,3073,0,0,0,=0/370,=0/727,=0/3073,=0/70
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,28.39013913315678,0,371,728,3074,0,0,0,=0/371,=0/728,=0/3074,=0/71
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,372,729,3075,0,0,0,=0/372,=0/729,=0/3075,=0/72
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,31.811947441173732,0,373,730,3076,0,0,0,=0/373,=0/730,=0/3076,=0/73
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,374,731,3077,0,0,0,=0/374,=0/731,=0/3077,=0/74
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,@,0,375,732,3078,0,0,0,=0/375,=0/732,=0/3078,=0/75
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,45.760244754590204,0,376,733,3079,0,0,0,=0/376,=0/733,=0/3079,=0/76
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,377,734,3080,0,0,0,=0/377,=0/734,=0/3080,=0/77
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,378,735,3081,0,0,0,=0/378,=0/735,=0/3081,=0/78
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,379,736,3082,0,0,0,=0/379,=0/736,=0/3082,=0/79
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,41.6293165929973,0,380,737,3083,0,0,0,=0/380,=0/737,=0/3083,=0/80
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,381,738,3084,0,0,0,=0/381,=0/738,=0/3084,=0/81
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,46.82947789587238,0,382,739,3085,0,0,0,=0/382,=0/739,=0/3085,=0/82
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,42.83689998120779,0,383,740,3086,0,0,0,=0/383,=0/740,=0/3086,=0/83
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,41.24318125460256,0,384,741,3087,0,0,0,=0/384,=0/741,=0/3087,=0/84
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,@,0,385,742,3088,0,0,0,=0/385,=0/742,=0/3088,=0/85
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,28.844410203711913,0,386,743,3089,0,0,0,=0/386,=0/743,=0/3089,=0/86
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,30.430248109405877,0,387,744,3090,0,0,0,=0/387,=0/744,=0/3090,=0/87
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,43.485629810317796,0,388,745,3091,0,0,0,=0/388,=0/745,=0/3091,=0/88
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,44.97777228809804,0,389,746,3092,0,0,0,=0/389,=0/746,=0/3092,=0/89
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,390,747,3093,0,0,0,=0/390,=0/747,=0/3093,=0/90
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,391,748,3094,0,0,0,=0/391,=0/748,=0/3094,=0/91
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,@,0,392,749,3095,0,0,0,=0/392,=0/749,=0/3095,=0/92
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,43.61192497471305,0,393,750,3096,0,0,0,=0/393,=0/750,=0/3096,=0/93
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,45.92385001282014,0,394,751,3097,0,0,0,=0/394,=0/751,=0/3097,=0/94
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,42.14261501141095,0,395,752,3098,0,0,0,=0/395,=0/752,=0/3098,=0/95
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,396,753,3099,0,0,0,=0/396,=0/753,=0/3099,=0/96
gemini-1.5-flash-8b-001,PoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,#,0,397,754,3100,0,0,0,=0/397,=0/754,=0/3100,=0/97
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,34.61213659975356,0,335,1122,3038,0,0,0,=0/335,=0/1122,=0/3038,=0/99
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,31.591137997862628,0,398,1123,3101,0,0,0,=0/398,=0/1123,=0/3101,=0/100
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,31.464265445104548,0,399,1124,3102,0,0,0,=0/399,=0/1124,=0/3102,=0/101
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,35.185224171518364,0,400,1125,3103,0,0,0,=0/400,=0/1125,=0/3103,=0/102
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,34.292856398964496,0,401,1126,3104,0,0,0,=0/401,=0/1126,=0/3104,=0/103
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,32.66496594212215,0,402,1127,3105,0,0,0,=0/402,=0/1127,=0/3105,=0/104
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,32.264531609803356,0,403,1128,3106,0,0,0,=0/403,=0/1128,=0/3106,=0/105
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,34.64101615137755,0,404,1129,3107,0,0,0,=0/404,=0/1129,=0/3107,=0/106
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,33.85262175962151,0,405,1130,3108,0,0,0,=0/405,=0/1130,=0/3108,=0/107
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,30.659419433511783,0,406,1131,3109,0,0,0,=0/406,=0/1131,=0/3109,=0/108
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,28.548204847240395,0,407,1132,3110,0,0,0,=0/407,=0/1132,=0/3110,=0/109
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,29.376861643136763,0,408,1133,3111,0,0,0,=0/408,=0/1133,=0/3111,=0/110
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,35.12833614050059,0,409,1134,3112,0,0,0,=0/409,=0/1134,=0/3112,=0/111
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,31.559467676119,0,410,1135,3113,0,0,0,=0/410,=0/1135,=0/3113,=0/112
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,34.351128074635334,0,411,1136,3114,0,0,0,=0/411,=0/1136,=0/3114,=0/113
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,29.8496231131986,0,412,1137,3115,0,0,0,=0/412,=0/1137,=0/3115,=0/114
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,31.0322412983658,0,413,1138,3116,0,0,0,=0/413,=0/1138,=0/3116,=0/115
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,34.49637662132068,0,414,1139,3117,0,0,0,=0/414,=0/1139,=0/3117,=0/116
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,33.823069050575526,0,415,1140,3118,0,0,0,=0/415,=0/1140,=0/3118,=0/117
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,32.0624390837628,0,416,1141,3119,0,0,0,=0/416,=0/1141,=0/3119,=0/118
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,30.265491900843113,0,417,1142,3120,0,0,0,=0/417,=0/1142,=0/3120,=0/119
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,33.97057550292606,0,418,1143,3121,0,0,0,=0/418,=0/1143,=0/3121,=0/120
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,33.0,0,419,1144,3122,0,0,0,=0/419,=0/1144,=0/3122,=0/121
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,32.155870381627054,0,420,1145,3123,0,0,0,=0/420,=0/1145,=0/3123,=0/122
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,33.2264954516723,0,421,1146,3124,0,0,0,=0/421,=0/1146,=0/3124,=0/123
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,32.7414110874898,0,422,1147,3125,0,0,0,=0/422,=0/1147,=0/3125,=0/124
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,33.015148038438355,0,423,1148,3126,0,0,0,=0/423,=0/1148,=0/3126,=0/125
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,32.83291031876401,0,424,1149,3127,0,0,0,=0/424,=0/1149,=0/3127,=0/126
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,32.93933818400121,0,425,1150,3128,0,0,0,=0/425,=0/1150,=0/3128,=0/127
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,34.292856398964496,0,426,1151,3129,0,0,0,=0/426,=0/1151,=0/3129,=0/128
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,34.46737587922817,0,427,1152,3130,0,0,0,=0/427,=0/1152,=0/3130,=0/129
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,31.480152477394387,0,428,1153,3131,0,0,0,=0/428,=0/1153,=0/3131,=0/130
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,33.555923471125034,0,429,1154,3132,0,0,0,=0/429,=0/1154,=0/3132,=0/131
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,34.72751070837067,0,430,1155,3133,0,0,0,=0/430,=0/1155,=0/3133,=0/132
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,30.983866769659336,0,431,1156,3134,0,0,0,=0/431,=0/1156,=0/3134,=0/133
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,31.606961258558215,0,432,1157,3135,0,0,0,=0/432,=0/1157,=0/3135,=0/134
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,35.12833614050059,0,433,1158,3136,0,0,0,=0/433,=0/1158,=0/3136,=0/135
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,33.25657829663178,0,434,1159,3137,0,0,0,=0/434,=0/1159,=0/3137,=0/136
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,34.698703145794944,0,435,1160,3138,0,0,0,=0/435,=0/1160,=0/3138,=0/137
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,31.591137997862628,0,436,1161,3139,0,0,0,=0/436,=0/1161,=0/3139,=0/138
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,34.583232931581165,0,437,1162,3140,0,0,0,=0/437,=0/1162,=0/3140,=0/139
gemini-1.5-flash-8b-001,one_shot,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,32.96968304366907,0,438,1163,3141,0,0,0,=0/438,=0/1163,=0/3141,=0/140
